_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
26.674675,50.0,40000,-208.79559128974387,-241.85240204997214,-208.5805503824219,-205.19619106206252,-180.00546787609008,4.643431174016251e-05,0.46037301865093255,-0.003964721966753605,-6.034518762904373,5.753286050108168,0.9999999992153014,40,9.55,0.07139381347224116,0.039999999999999994,1.0647717,0.9819125,0.999958,0.3435113,1.9979054e-05,4.999999999999999e-05
27.459575,50.0,40000,-196.85052362360793,-228.70617832036632,-196.6798445835094,-195.81012632836848,-172.37926784124943,3.184515410635996e-05,0.4829741487074354,-0.022184550017648887,-5.802415106952097,5.05309299465831,0.9999999992622629,41,9.79,0.41910376911982894,0.03600000000000001,1.0017836,0.9981695,1.0000042,0.34595227,2.6706783e-07,4.5000000000000016e-05
22.8925,50.5,40000,-191.59226216940328,-222.88116327666475,-192.57056026345398,-193.13886111308955,-169.3137307212877,2.6492233051534908e-05,0.4832491624581229,0.051926021282099555,-5.257845326697428,5.9753293093216,0.9999999990324236,42,10.03,-0.9805868789553642,0.03200000000000001,1.0023052,0.9976154,1.0000019,0.3459302,5.4403705e-07,4.000000000000001e-05
28.1063,50.5,40000,-191.39845163154118,-221.3810555508884,-190.54946760321926,-189.98527911314005,-162.0604624120881,2.397809702090337e-05,0.4829241462073104,-0.0354915658988305,-6.449431873191257,5.1654140515779154,0.9999999993180085,43,10.27,0.6966796368360519,0.028000000000000004,1.0050237,0.9951663,0.99999434,0.34615934,2.2093182e-06,3.5000000000000004e-05
22.620375,50.5,40000,-186.525137525736,-216.2461731598118,-186.396872835638,-185.45928617324054,-159.35250984033846,2.2518964479754275e-05,0.4800990049502475,0.05292175689806545,-6.374295836643271,5.118363090841723,0.9999999990617802,44,10.5,-0.9835165981203318,0.024,1.0037149,0.9938302,1.0000162,0.3460837,8.302228e-07,3e-05
23.550775,50.0,40000,-179.54268473447252,-208.11370046231983,-180.37880076790165,-181.68493934565598,-157.4474608850505,2.6049116795493772e-05,0.48707435371768587,0.02878078787013463,-6.280882522039051,5.857559846437431,0.9999999991425336,45,10.73,-0.526540317106992,0.019999999999999997,1.0016725,0.99807143,0.9999905,0.3460465,3.6010405e-07,2.4999999999999994e-05
24.3019,50.5,40000,-179.15087371264315,-209.3998983797061,-177.80342646603094,-177.0013838593809,-151.28976935578882,2.5958621456181032e-05,0.4806990349517476,0.024549945398073137,-5.546743076447955,5.269050738140642,0.9999999991551066,46,10.99,-0.471456553786993,0.015999999999999993,1.0014054,0.9985419,1.000004,0.34565234,1.7041947e-07,1.999999999999999e-05
28.4191,51.0,40000,-178.67945645448785,-209.30119081724294,-178.84250118637016,-177.42703128145286,-148.12512276944113,2.030026487051473e-05,0.4816490824541227,-0.05449883667245199,-7.2071524292284055,7.012462551161935,0.9999999992824119,47,11.27,1.0631324797868729,0.01200000000000001,1.001209,0.99883795,1.0000021,0.34595817,9.626013e-08,1.5000000000000014e-05
30.335625,51.0,40000,-175.4699832237108,-206.1685120153467,-175.56599415570284,-176.38974793234658,-147.069837816206,2.3454378061678703e-05,0.4829491474573729,-0.05977059905814207,-6.473849401858953,5.56357526494866,0.9999999992902978,48,11.54,1.1331224665045738,0.01,1.001077,0.9988108,0.9999988,0.34590214,3.0681722e-08,1.25e-05
23.54735,50.5,40000,-172.72911792526023,-202.00419337043792,-174.02166270793424,-173.2956038264933,-143.79408004202608,2.260671284009884e-05,0.4789239461973099,0.04424013782901491,-5.1443849446484595,4.331203324742096,0.9999999990767657,49,11.83,-0.833730785176158,0.01,1.0040908,0.9973594,0.99999404,0.3460069,5.8692035e-07,1.25e-05
25.694275,50.5,40000,-168.86076721722358,-198.3400440914154,-169.6140745315693,-168.3811533789908,-141.24391333760127,2.710281972119578e-05,0.4784739236961848,-0.023858200208902728,-7.06645183064005,5.421642524304273,0.9999999991473801,50,12.08,0.4467539309989661,0.01,1.0007836,0.9989079,0.9999998,0.34570566,2.1257947e-08,1.25e-05
