,1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,25,
0,1,-119.4141756,0,344.3047258,0,-507.0076031,0,299.639313,1,-377.225785,1,311.4735615,None,None,1,172.9639066,0,323.3441916,1,-163.0145587,1,24.65939756,0,-105.9062211,1,238.8851207,0,36.27653014,0,-935.2459412,0,275.8747633,None,None,None,None,0,449.8173871,1,-87.01946194,0,56.1262649,0,58.93437955,0,313.6597337,None,None,1,442.3335353
0,0,-81.78974183,1,-1157.067235,1,185.3835084,0,-352.8863361,0,-58.87842836,0,-17.32502256,None,None,0,138.5160167,1,240.0124206,1,-176.1792575,0,-1313.251454,0,-111.6023038,0,197.758693,1,-13.5272382,0,-955.8107859,1,228.9151035,None,None,None,None,0,-472.8579448,0,-20.72544525,0,378.1967857,1,-19.81549111,1,403.2018918,None,None,1,452.8067417
0,1,-70.6833439,0,-821.1257617,0,72.76480161,1,-362.2000468,1,336.3961077,1,281.9209559,None,None,1,-211.1105464,1,318.6144747,1,393.8218124,1,139.8018663,0,-569.5825964,1,109.2044496,0,426.2989758,1,336.3402273,0,367.559489,None,None,None,None,0,-237.6733029,0,154.5633342,0,204.4290554,1,-99.42276191,0,77.71939424,None,None,0,427.2708568
0,0,-150.5128875,0,-2354.826701,1,-473.8147593,0,-1089.39051,1,343.9439061,0,-1335.989129,None,None,1,-64.98072476,0,210.8556957,1,361.6140111,1,248.2800603,1,-444.7022162,0,-156.0151389,1,45.11705046,0,223.2722543,0,300.1532897,None,None,None,None,0,384.4816716,0,203.9971309,1,187.2888391,0,-86.0250746,0,-1261.162422,None,None,0,413.1476439
0,0,-41.02575976,0,-785.5987891,0,-228.7243433,1,-1835.75133,1,-41.7058703,None,None,None,None,1,277.4488458,1,-19.16237206,1,133.1724749,1,121.2110822,0,-1117.357007,1,-168.6106821,0,368.3423568,1,232.2992464,1,284.7080554,None,None,None,None,0,456.0109215,1,73.65463555,1,354.2976708,1,329.5859646,1,-1145.252304,None,None,0,-220.2316895
0,0,-36.81347915,0,-1631.720915,0,-736.0253736,0,175.4323596,1,-37.74398804,None,None,None,None,1,356.475075,0,-213.8297829,0,180.4540177,1,258.1002326,0,-1370.447146,0,277.142936,0,298.4475927,1,-1374.004216,1,177.3979187,None,None,None,None,1,249.7067665,1,16.18324043,1,-43.74098027,0,277.4852533,0,-2534.94578,None,None,0,-241.1094903
0,1,-66.3952998,0,-1659.731281,1,-543.262159,0,499.4593721,0,-206.3273998,None,None,None,None,0,305.4308898,0,-676.5635401,1,345.0308461,0,104.3699593,None,None,1,294.3123931,0,129.6253369,0,-602.4131417,1,337.1313377,None,None,None,None,1,448.5885038,0,161.7038033,1,85.0674031,0,280.9950365,0,-2141.584702,None,None,1,303.5417864
0,1,-62.08020576,0,-1189.945182,1,154.4484021,1,-2157.546848,0,-369.4278378,None,None,None,None,0,256.8185553,1,359.7651568,0,-860.1635595,1,-19.4339906,None,None,1,24.03160343,0,211.8264928,0,-637.6224596,0,343.9094098,None,None,None,None,1,378.5128802,0,249.5192675,1,-723.0421549,1,-19.1368802,1,140.1549164,None,None,1,350.4143107
0,0,-125.7655398,1,-1235.132261,1,-1450.243667,1,41.17315161,1,-645.4263634,None,None,None,None,1,119.113434,1,-1774.969298,1,-318.5352327,1,156.8289164,None,None,1,8.23806005,1,212.0380112,0,389.8990283,1,350.7696678,None,None,None,None,1,455.1488565,0,-1129.645565,0,-633.4946117,0,327.1989014,1,48.1726164,None,None,0,305.0384124
0,1,-139.6736527,0,308.3755108,1,-2272.854984,0,353.8180681,1,101.2699146,None,None,None,None,0,260.887114,0,395.0078271,1,-460.6667368,0,211.0990737,None,None,0,329.6983374,1,-146.5240677,0,399.9150376,1,365.9401908,None,None,None,None,1,-360.4710602,1,-1003.230686,0,-373.8253108,0,334.7291803,1,223.9785147,None,None,1,175.1822515
0,1,-71.5098102,1,2.945373098,None,None,1,260.5637377,1,-517.38467,None,None,None,None,1,295.9968212,1,411.2429364,1,-63.27425023,1,71.02208914,None,None,0,354.7083554,1,323.162427,1,437.3672568,0,-938.1286315,None,None,None,None,1,-911.7824738,1,293.0791594,0,-1473.6031,0,342.3507658,0,369.6611786,None,None,0,284.0508852
0,1,-96.04158422,0,54.74868634,None,None,0,-7.428213508,1,-92.82871194,None,None,None,None,0,12.32211776,0,421.7267854,1,-144.0669461,1,258.147741,None,None,1,431.8176036,1,-1503.614768,0,263.955456,0,403.7235634,None,None,None,None,1,-1262.457924,1,264.2047917,0,-60.76603288,1,-661.4834719,1,379.3085048,None,None,1,350.8598213
0,1,-96.01710915,1,-59.74086429,None,None,1,146.9631256,0,24.85091226,None,None,None,None,0,10.80961356,0,393.161132,0,-500.4511953,1,96.00547187,None,None,1,413.3673213,1,-72.10327782,0,133.8576497,1,413.8749592,None,None,None,None,0,-960.4156313,0,125.4757892,0,74.18718675,0,336.8070512,0,178.6257216,None,None,0,211.6409582
0,0,-98.18986748,0,-61.0615413,None,None,0,215.5336579,0,-129.2728139,None,None,None,None,0,-334.4521772,1,395.5990613,1,-792.2250718,1,-472.9048458,None,None,0,423.2088608,0,54.56421512,1,128.1510169,1,439.5001757,None,None,None,None,1,-613.5908901,1,288.83688,0,226.6026477,1,403.2814391,0,286.715514,None,None,1,120.924289
0,0,-59.35313093,0,-161.834475,None,None,0,293.8465127,0,-361.3025925,None,None,None,None,1,-74.00241681,1,372.9437106,0,-533.378994,1,-390.5894995,None,None,1,307.488954,1,185.8243629,1,49.95068008,1,-22.56833318,None,None,None,None,1,-371.6835453,0,317.2703336,1,229.4820597,0,405.8655793,1,-548.8450301,None,None,0,110.1356264
0,0,-51.11271732,1,276.283826,None,None,1,355.2364291,0,-150.7492833,None,None,None,None,1,245.3960174,1,-803.3696358,0,-304.0078883,1,-428.947478,None,None,1,-12.0948431,1,113.3220789,0,298.9145002,1,303.5424073,None,None,None,None,0,-159.2566686,0,291.136001,1,69.29855617,1,320.8320664,1,295.1958946,None,None,1,109.1403268
0,1,-43.20020326,1,-721.6669202,None,None,0,-659.2858226,1,35.30266381,None,None,None,None,0,193.7452274,0,-838.3653485,1,-899.8008293,0,-220.5519828,None,None,1,83.2065804,1,328.1364607,0,317.947422,1,337.5697136,None,None,None,None,0,-132.2784,1,304.5205561,0,-100.7767092,1,336.2632811,0,333.4284756,None,None,1,384.819573
0,0,-30.86935412,1,-389.7387467,None,None,0,-952.3329852,1,145.9297502,None,None,None,None,1,292.9337106,0,-1134.319076,1,-940.8273137,0,-240.6356715,None,None,1,-285.4413089,1,344.8501884,1,401.2110043,1,271.8816589,None,None,None,None,1,-1929.320678,0,377.7821059,0,65.59634876,0,342.9789217,0,-318.9701392,None,None,1,432.9770792
0,0,-49.29595202,1,273.9576014,None,None,0,-705.3115371,0,430.0876835,None,None,None,None,0,314.8873354,1,258.7171359,1,-194.635555,0,6.901484341,None,None,1,-571.4761607,1,100.8126845,1,423.4543037,1,382.2570932,None,None,None,None,0,-1202.417949,0,-185.3054786,1,348.2152381,0,271.8389206,1,-609.3170273,None,None,0,449.2318473
0,0,-38.39803882,1,469.9819573,None,None,0,260.2855363,0,-274.5234294,None,None,None,None,0,382.8564052,1,-1713.144493,1,-584.3855824,1,5.106016011,None,None,0,-1800.057024,1,270.4264323,0,96.96949348,0,128.6196787,None,None,None,None,0,-8.543668758,1,-133.5037394,1,-216.1122376,1,230.9094293,1,268.0274838,None,None,0,459.7886976
0,1,-43.78704879,0,500.9754021,None,None,0,150.3498527,1,179.815614,None,None,None,None,1,399.1858786,1,-1251.44979,1,246.4614172,1,-728.951993,None,None,1,-2245.129182,1,317.9467868,0,-82.57761062,0,26.28429858,None,None,None,None,0,171.3060158,0,-133.356552,0,300.5999217,0,-63.28219871,1,211.0219596,None,None,0,337.182536
0,1,-111.6426703,1,335.7145738,None,None,1,335.3209758,1,117.9113496,None,None,None,None,0,87.88664736,0,-1017.04544,0,253.8209508,0,158.7365236,None,None,0,-2325.726159,0,373.5813063,0,-84.25302821,1,316.6591674,None,None,None,None,0,-46.52201019,0,310.084565,1,313.1406306,0,78.33047301,0,220.4419964,None,None,0,-1.053770331
0,0,-80.40856202,1,529.6697084,None,None,1,229.4307493,0,-484.7700971,None,None,None,None,0,384.2404187,0,-384.8250533,1,325.199062,1,17.45729728,None,None,1,-727.2392269,1,427.7407026,1,227.729699,1,353.8519439,None,None,None,None,0,179.6346258,1,-46.02362878,1,182.3435542,0,75.1541403,1,385.4091729,None,None,0,148.8955215
0,1,-48.45860196,1,85.50258079,None,None,0,288.2020557,1,-497.2292654,None,None,None,None,0,313.1138642,0,342.1495002,0,275.4478112,0,237.3912618,None,None,0,416.7634995,1,308.9750356,1,96.79148364,0,286.9521606,None,None,None,None,1,310.9790938,0,-275.2322024,0,105.0272206,0,387.1755803,1,48.20242991,None,None,1,312.327999
0,1,-43.60854213,0,271.3766598,None,None,0,388.3982972,0,88.18387706,None,None,None,None,1,306.7260813,1,-160.6036321,0,365.9231971,0,317.6729825,None,None,1,120.9359569,1,259.1565968,1,-63.98723866,1,289.8139706,None,None,None,None,1,-71.0614429,1,-231.0530521,1,361.3454494,1,414.7654585,0,293.7561209,None,None,1,328.4629735
0,1,-63.79601984,1,95.77584166,None,None,0,-79.69822972,0,162.039961,None,None,None,None,0,-182.2056145,1,317.1225072,0,375.0583907,0,264.1053999,None,None,1,398.225804,1,-51.11173618,1,-754.33791,0,314.2800002,None,None,None,None,0,189.8607059,1,167.1303515,0,397.4119641,1,389.2811675,0,374.7565457,None,None,0,-536.9502975
0,1,-55.27246461,0,-266.8559558,None,None,1,-88.52494004,1,359.6840323,None,None,None,None,0,-426.3025335,1,357.6352297,1,259.1384064,0,332.7610037,None,None,0,443.6302722,0,7.013953703,0,-1265.045073,1,340.7375157,None,None,None,None,1,339.0636,0,-420.5912541,0,412.9493027,1,204.8976731,0,422.870479,None,None,0,-551.5848134
0,0,-67.54236464,0,-292.2716038,None,None,0,-469.292521,1,290.8768478,None,None,None,None,1,-637.0370179,1,334.5195577,1,265.2457152,0,341.7042325,None,None,1,-49.61073718,1,3.344439506,0,-714.8749073,0,356.0083358,None,None,None,None,0,-191.3810754,1,-433.1132932,0,423.1472506,1,-544.6005687,1,433.1629819,None,None,1,-781.5281939
0,0,-76.4304071,1,-299.5055007,None,None,0,384.7099317,1,309.9076171,None,None,None,None,0,-1046.420929,0,222.6043557,1,345.1685367,1,394.1208753,None,None,0,224.5237637,0,235.1391285,1,103.0669272,1,342.2147365,None,None,None,None,0,-206.776421,0,-819.6062063,0,433.4688513,0,-981.4047641,1,407.6566415,None,None,1,-704.0560015
0,0,-126.0541529,1,-1018.594462,None,None,1,369.1618198,0,302.9023182,None,None,None,None,1,387.732179,1,43.421439,0,349.69017,0,365.7488471,None,None,1,375.6651568,1,182.3881852,1,226.6317883,1,94.19908684,None,None,None,None,1,-462.7707781,0,-1136.83797,0,455.928566,1,-398.7930023,1,79.66531957,None,None,1,351.0196135
0,1,-134.5553483,1,-148.4709453,None,None,0,417.225488,0,250.9816208,None,None,None,None,0,-289.9091976,0,41.55192943,0,-293.7005646,1,382.340859,None,None,1,293.276527,1,372.605036,0,334.7259087,1,180.2851825,None,None,None,None,0,425.7573899,0,242.5413344,0,379.4860275,0,-554.0882826,0,41.44439225,None,None,0,-264.30404
0,1,-46.57925851,0,-2542.411226,None,None,0,388.3576518,0,305.9024386,None,None,None,None,1,-109.5731005,0,437.1566869,1,-466.1019449,1,246.0296138,None,None,1,318.7091332,1,424.6261492,1,414.6754474,1,182.8009953,None,None,None,None,1,385.6207835,1,302.9487293,0,427.7775645,1,-871.2679792,1,-44.02550433,None,None,0,-560.5660963
0,1,-114.8761134,0,504.9525344,None,None,1,-175.1013661,0,407.8986224,None,None,None,None,0,-327.9598903,1,316.3174509,1,-1154.615281,1,219.2124107,None,None,1,199.6831035,1,318.357486,0,-162.3395182,0,377.7965473,None,None,None,None,1,14.23839971,0,144.8449543,1,386.3660007,1,-1065.856499,1,-1615.418481,None,None,1,-485.2848562
0,0,-116.0530935,1,342.9797057,None,None,1,-112.6149745,0,418.814357,None,None,None,None,1,-353.738616,None,None,0,252.2312901,0,219.114119,None,None,1,-2126.411976,1,323.75277,1,-11.79940122,0,340.5821299,None,None,None,None,1,-88.20898522,0,-59.31207095,0,393.6861317,0,-957.4594157,0,-1740.905016,None,None,1,-796.5310811
0,0,-54.98865912,1,-543.3784559,None,None,1,321.2685044,0,-305.4987826,None,None,None,None,0,0.960619049,None,None,0,390.6412929,1,269.3307711,None,None,1,163.2795236,1,373.1731482,0,-387.7789994,1,280.7403526,None,None,None,None,None,None,0,-781.2494983,0,-43.90074292,1,-979.2313107,0,-448.8111279,None,None,0,460.8691089
0,1,-79.34677636,0,-931.6125597,None,None,1,50.40683964,1,-243.8333709,None,None,None,None,1,-994.4096516,None,None,1,129.7640617,0,-199.7067042,None,None,0,170.5370698,0,273.8143418,0,-229.4774384,1,158.6577547,None,None,None,None,None,None,1,-400.9165401,0,-418.1841876,1,-1220.270501,1,-213.2525108,None,None,1,441.4016723
0,0,-73.78870593,0,539.2628775,None,None,0,239.8631204,1,-791.030923,None,None,None,None,1,326.3573869,None,None,0,117.0108296,0,426.4476286,None,None,0,177.8826156,1,50.74619152,0,138.1628487,0,269.1320363,None,None,None,None,None,None,1,-750.8130829,0,-184.6284381,1,-1263.506826,0,-224.2056594,None,None,0,403.3633192
0,1,-156.1626745,0,365.8394034,None,None,1,-1290.771203,1,-984.8998354,None,None,None,None,1,348.8375775,None,None,1,-915.4739832,0,385.1446252,None,None,0,-148.6514983,1,119.7386775,0,389.8705849,1,136.2184018,None,None,None,None,None,None,0,-665.2816945,0,-309.7058744,0,193.5822468,1,371.4064079,None,None,0,244.2723179
0,1,-178.5821663,0,381.9561244,None,None,0,-81.12213016,0,-578.109869,None,None,None,None,1,-1143.036656,None,None,1,-1700.34452,0,392.6568725,None,None,0,-255.9917706,1,-60.79880049,1,399.0491367,0,-30.53870564,None,None,None,None,None,None,0,355.7126017,1,-327.2578574,0,67.62399111,0,-230.9640657,None,None,0,83.08279929
0,0,-130.3056293,None,None,None,None,1,414.2009125,1,336.3463854,None,None,None,None,1,-842.5763166,None,None,1,191.9015082,0,187.8416109,None,None,1,-1594.969635,0,78.36711578,0,432.9433389,1,187.0190474,None,None,None,None,None,None,1,233.5017293,0,438.9584473,1,386.4119354,0,105.6907817,None,None,1,80.32937362
0,1,-138.2302607,None,None,None,None,1,362.0125889,0,280.2166302,None,None,None,None,1,-870.7062822,None,None,1,186.8973108,1,190.7805674,None,None,None,None,1,-46.90065065,1,423.9065194,0,344.9234772,None,None,None,None,None,None,0,251.1186372,1,289.8781084,0,369.0043973,1,241.0025283,None,None,1,347.2647918
0,0,-46.64123912,None,None,None,None,0,350.0678298,0,388.5682069,None,None,None,None,1,-409.164944,None,None,1,-76.97004412,1,407.2886643,None,None,None,None,0,-167.5383123,1,363.8946651,0,156.0158628,None,None,None,None,None,None,0,337.1860055,0,370.9814731,0,376.1170324,1,141.2043047,None,None,1,395.9737505
0,1,-41.76914329,None,None,None,None,0,320.3993875,0,-196.9538172,None,None,None,None,1,-721.4917396,None,None,1,-444.3599978,1,273.9077403,None,None,None,None,1,-414.0724665,0,286.5436674,0,148.3415944,None,None,None,None,None,None,1,327.2526541,1,201.5154814,1,383.3159101,1,380.742657,None,None,0,464.2290699
0,0,-20.45296513,None,None,None,None,1,65.23321868,0,273.6213697,None,None,None,None,0,-438.9246393,None,None,1,-410.1904988,1,298.7762214,None,None,None,None,1,372.6371745,0,372.3759518,0,-331.6918153,None,None,None,None,None,None,0,315.1952599,0,208.3329775,0,-370.1798443,0,241.981841,None,None,1,581.7062163
0,0,-64.50601933,None,None,None,None,1,224.6276544,1,241.9159781,None,None,None,None,1,171.9170877,None,None,0,-70.21896299,None,None,None,None,None,None,0,364.357014,1,322.0736795,0,-340.3892058,None,None,None,None,None,None,0,136.0912954,1,34.02573215,1,-157.9559946,1,294.2952818,None,None,1,552.0865193
0,0,-60.83435383,None,None,None,None,1,233.1802618,0,259.3997232,None,None,None,None,1,-1191.82974,None,None,0,-23.11537378,None,None,None,None,None,None,0,297.3156242,1,-99.11454804,1,-291.2597778,None,None,None,None,None,None,0,256.4989681,1,209.9776505,1,28.21488107,1,432.9506284,None,None,1,569.1429032
0,0,-55.32169303,None,None,None,None,0,241.8255994,0,340.8309085,None,None,None,None,None,None,None,None,0,-888.6674649,None,None,None,None,None,None,0,-46.41488113,0,331.1841426,0,-1518.020819,None,None,None,None,None,None,0,22.8473501,0,116.676453,0,304.830727,1,455.6618363,None,None,1,564.4430674
0,0,-42.04796483,None,None,None,None,1,312.3069346,1,-1485.633404,None,None,None,None,None,None,None,None,0,-1238.308244,None,None,None,None,None,None,0,-167.0466526,0,320.7172107,1,-1286.283634,None,None,None,None,None,None,1,-429.6648455,1,307.0083406,1,299.2223953,0,-836.5899638,None,None,0,585.5249432
0,1,-95.81520328,None,None,None,None,0,-134.43023,0,262.4146068,None,None,None,None,None,None,None,None,0,-1303.972313,None,None,None,None,None,None,0,-179.971845,1,386.7236395,1,-1186.159748,None,None,None,None,None,None,1,-442.2969042,0,250.8596414,1,-362.6331529,0,-856.0420515,None,None,1,313.0043902
0,0,-73.55785704,None,None,None,None,1,-46.25712032,1,269.0653602,None,None,None,None,None,None,None,None,1,-939.1431446,None,None,None,None,None,None,0,-261.8944594,0,377.8862194,None,None,None,None,None,None,None,None,0,60.39926866,1,314.266327,0,-651.2496104,0,-900.3432152,None,None,0,-195.4239929
0,0,-75.46876634,None,None,None,None,0,-48.85401711,0,277.6550713,None,None,None,None,None,None,None,None,0,383.6611726,None,None,None,None,None,None,0,323.7314888,0,-222.5930848,None,None,None,None,None,None,None,None,0,143.1767187,0,348.7589165,1,-624.8180637,1,-1070.12828,None,None,1,-509.1495479
0,0,-94.49855021,None,None,None,None,1,-46.92876978,1,320.6199312,None,None,None,None,None,None,None,None,0,393.8351384,None,None,None,None,None,None,1,329.5967828,1,-515.5304185,None,None,None,None,None,None,None,None,1,144.0871693,0,300.8782393,1,-1671.554916,0,-803.8869845,None,None,None,None
0,1,-172.1180986,None,None,None,None,0,-147.7248661,1,-162.3360632,None,None,None,None,None,None,None,None,0,288.0035036,None,None,None,None,None,None,1,-386.8982495,1,-22.15300769,None,None,None,None,None,None,None,None,1,-414.0456779,0,418.1188563,1,-2146.375326,1,-227.7079612,None,None,None,None
0,0,-35.41190242,None,None,None,None,1,-355.6200954,0,143.6006265,None,None,None,None,None,None,None,None,1,82.14399989,None,None,None,None,None,None,1,266.7168481,1,-252.9742524,None,None,None,None,None,None,None,None,1,350.475561,0,83.47849248,1,106.8737744,1,-151.5489287,None,None,None,None
0,None,None,None,None,None,None,1,0.568445058,0,-20.45655369,None,None,None,None,None,None,None,None,0,-19.10045655,None,None,None,None,None,None,0,351.5150747,0,-489.7424024,None,None,None,None,None,None,None,None,1,410.5442974,0,83.09802424,0,389.3750863,0,-95.0028838,None,None,None,None
0,None,None,None,None,None,None,1,-665.9122477,None,None,None,None,None,None,None,None,None,None,1,-200.2515899,None,None,None,None,None,None,0,-86.49064565,0,364.3999618,None,None,None,None,None,None,None,None,1,-210.7834051,0,247.6576742,1,-547.8322666,1,201.3995232,None,None,None,None
0,None,None,None,None,None,None,0,-2477.859797,None,None,None,None,None,None,None,None,None,None,1,368.5068024,None,None,None,None,None,None,1,-1053.113408,0,353.6185188,None,None,None,None,None,None,None,None,1,9.832332092,1,318.5689117,None,None,0,-502.8671198,None,None,None,None
0,None,None,None,None,None,None,0,177.6295457,None,None,None,None,None,None,None,None,None,None,1,324.127794,None,None,None,None,None,None,1,-818.6123935,1,359.7803753,None,None,None,None,None,None,None,None,1,132.2159518,1,115.8832207,None,None,1,-240.5296796,None,None,None,None
0,None,None,None,None,None,None,0,358.2271582,None,None,None,None,None,None,None,None,None,None,0,-399.191158,None,None,None,None,None,None,1,-945.3445131,0,341.4335788,None,None,None,None,None,None,None,None,1,19.48006559,1,-57.11654676,None,None,0,-760.2232502,None,None,None,None
0,None,None,None,None,None,None,1,339.6611425,None,None,None,None,None,None,None,None,None,None,1,-767.7013587,None,None,None,None,None,None,0,386.5699317,0,425.6430479,None,None,None,None,None,None,None,None,0,-767.0644348,0,-58.78264762,None,None,1,293.286451,None,None,None,None
0,None,None,None,None,None,None,1,391.6543154,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,372.5351611,0,442.1679241,None,None,None,None,None,None,None,None,0,359.9846531,1,147.5227794,None,None,0,97.4271856,None,None,None,None
0,None,None,None,None,None,None,1,363.002502,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,379.8111456,0,-915.401177,None,None,None,None,None,None,None,None,1,312.42854,0,257.1196989,None,None,1,95.82663339,None,None,None,None
0,None,None,None,None,None,None,0,425.2563088,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-1062.074065,0,-957.214878,None,None,None,None,None,None,None,None,0,-235.0074561,1,207.5748785,None,None,1,-73.46614819,None,None,None,None
0,None,None,None,None,None,None,1,-564.700517,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-528.6870964,1,-663.9789745,None,None,None,None,None,None,None,None,1,-83.68648309,0,342.7400715,None,None,0,370.0113639,None,None,None,None
0,None,None,None,None,None,None,1,-429.9304263,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-825.5145014,1,169.1967768,None,None,None,None,None,None,None,None,0,236.9826026,1,401.3205348,None,None,1,237.2623078,None,None,None,None
0,None,None,None,None,None,None,0,115.7139939,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-524.3268069,0,234.5087087,None,None,None,None,None,None,None,None,0,120.7662874,0,441.7465008,None,None,0,74.13901421,None,None,None,None
0,None,None,None,None,None,None,1,321.3151374,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,197.9163115,0,118.6278087,None,None,None,None,None,None,None,None,1,274.7325473,1,102.9293291,None,None,1,-560.2931989,None,None,None,None
0,None,None,None,None,None,None,1,50.32388693,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,199.7724276,1,-651.1222285,None,None,None,None,None,None,None,None,1,293.6030071,1,-839.7558796,None,None,0,-228.2139176,None,None,None,None
0,None,None,None,None,None,None,1,-117.4176871,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,123.5763885,1,-620.9350761,None,None,None,None,None,None,None,None,0,370.7474353,0,-277.826444,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,-73.14094549,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-734.3703859,0,-517.2360504,None,None,None,None,None,None,None,None,0,431.0254311,1,-68.22640684,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,64.45292121,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-356.8344951,0,-538.1165207,None,None,None,None,None,None,None,None,0,-1148.76641,0,48.86280387,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-72.41945479,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-385.4334393,0,-817.4261393,None,None,None,None,None,None,None,None,0,-1173.341556,1,250.5873665,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-185.8546997,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,409.673047,0,391.9065483,None,None,None,None,None,None,None,None,0,-258.5528349,0,304.7711603,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-528.8724506,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,-375.0852025,0,30.83288406,None,None,None,None,None,None,None,None,0,222.9346063,0,329.739158,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-724.5399585,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,-791.7141638,0,-330.2446075,None,None,None,None,None,None,None,None,1,151.7629993,0,393.4562401,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,-400.1414348,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,309.2898365,0,-885.4846611,None,None,None,None,None,None,None,None,0,-20.62611574,1,444.8891638,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,315.7162312,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,124.8592973,0,-1128.365783,None,None,None,None,None,None,None,None,0,286.7388554,1,-1097.019042,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,308.546211,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,119.2871417,1,386.2603828,None,None,None,None,None,None,None,None,0,346.9218779,1,-805.3154238,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,-742.2270174,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,158.4629565,1,433.2309793,None,None,None,None,None,None,None,None,1,313.9170096,0,345.592453,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,342.2537496,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,-878.3991719,0,130.3795433,None,None,None,None,None,None,None,None,0,263.7291387,0,398.6169406,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,212.7291779,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,-617.6454721,0,192.1836775,None,None,None,None,None,None,None,None,1,279.6402135,1,-861.2391427,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,361.3029729,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-912.8641445,0,361.656546,None,None,None,None,None,None,None,None,0,348.9366988,1,-477.7439,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,385.6561188,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,-717.1412619,0,251.703779,None,None,None,None,None,None,None,None,1,-27.11869916,0,-776.410867,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,397.2806286,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,255.8680944,None,None,None,None,None,None,None,None,0,-180.3388788,0,-965.5705029,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-3019.988078,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,375.9334195,None,None,None,None,None,None,None,None,0,-72.35429739,0,-718.7752835,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,-3073.441038,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,384.9429796,None,None,None,None,None,None,None,None,1,38.80178268,0,-38.25579769,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,-525.5072245,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,383.2912333,None,None,None,None,None,None,None,None,0,348.5482462,1,-1028.357811,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,350.4953749,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,404.6378065,None,None,None,None,None,None,None,None,1,291.2153358,0,-1317.285014,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,1,167.1079584,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,373.43948,None,None,None,None,None,None,None,None,0,279.2983987,None,None,None,None,None,None,None,None,None,None
0,None,None,None,None,None,None,0,244.833639,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,392.9231365,None,None,None,None,None,None,None,None,1,16.89151052,None,None,None,None,None,None,None,None,None,None
